node,degree_centrality,betweenness_centrality,closeness_centrality,clustering_coefficient,degree_centrality_600,betweenness_centrality_600,closeness_centrality_600,clustering_coefficient_600,degree_centrality_850,betweenness_centrality_850,closeness_centrality_850,clustering_coefficient_850
ENSP00000485260,0.001774715523541,3.505028761013039e-09,0.0022992103380216,0.0855614973262032,5.219751539826704e-05,0.0,0.0002122655584945,0.0,0.0,0.0,0.0,0.0
P57729,0.0252635974527612,2.7972882053879005e-05,0.0029056522960386,0.1805605461731944,0.0008873577617705,1.9240337534679503e-05,0.0004288042117467,0.2573529411764705,0.000208790061593,0.0,0.0001374954775822,0.6666666666666666
Q9H2A3,0.0333542123394926,2.4273050915231063e-05,0.0029200190948946,0.3317046129090811,0.0016703204927445,1.098886329569137e-05,0.0004200959371713,0.2116935483870967,0.0001043950307965,3.74360728842326e-08,0.0001490165181619,0.0
Q9H0Y0,0.0171729825660298,3.603113400563832e-06,0.0028633616894521,0.3469308325302098,0.0019835055851341,7.436188108209256e-07,0.0004097144107976,0.8307254623044097,0.000991752792567,3.208883133534365e-09,0.0001805877019465,0.9298245614035088
Q3MIT2,0.0228625117444409,1.4094029821139448e-05,0.0028117587816827,0.144718556367094,0.0008873577617705,7.98564967927167e-06,0.0004002399296049,0.3088235294117647,5.219751539826704e-05,0.0,7.578586627697574e-08,0.0
Q05586,0.1085186345129971,0.0003484460721459,0.0031786874300648,0.1755836933892756,0.0082472074329261,0.0007085946264103,0.0005030343806628,0.1559300169313875,0.0018791105543376,9.257950963739545e-05,0.0002080840810439,0.2809523809523809
Q8IZU2,0.0544420085603925,9.621822580983256e-05,0.0031110255146962,0.1534570107268454,0.0006785677001774,7.943451159631243e-05,0.0003999980277626,0.2051282051282051,0.0,0.0,0.0,0.0
P37058,0.0292306086230295,3.213773960463753e-05,0.002970686221074,0.154331714796831,0.0025054807391168,0.0001716534449909,0.0004202781512248,0.3484042553191489,0.0008351602463722,2.0868558509977884e-05,0.000167076335358,0.7666666666666667
P43490,0.0511535650903017,5.8279335603669606e-05,0.0030586859624547,0.2226011548643972,0.0029752583777012,7.856228067228389e-05,0.0004631060011902,0.243734335839599,0.0016703204927445,0.0001378254734661,0.0001880201346118,0.2016129032258064
Q6DJT9,0.0351811253784319,4.902975772566466e-05,0.0030440931119408,0.1264236048341938,0.0006263701847792,1.2342658185038408e-05,0.000412820230559,0.2272727272727272,5.219751539826704e-05,0.0,0.0001289911617462,0.0
C1orf204,0.0104917005950516,1.3457142524121462e-05,0.0025410553934955,0.0981592039800995,5.219751539826704e-05,0.0,0.0002751974363532,0.0,0.0,0.0,0.0,0.0
Q14542,0.0229147092598392,1.9920270940670577e-05,0.002845697342159,0.1852487492328975,0.0007307652155757,5.80217831085667e-06,0.0003936625980778,0.3076923076923077,0.0001565925461948,0.0,0.0001067009241295,0.0
P35236,0.0406096669798517,9.13050535749475e-05,0.0030496642551746,0.1907673372969003,0.0014093329157532,7.696929856683333e-06,0.0004172928302445,0.50997150997151,0.0009395552771688,6.823639027139998e-06,0.0001978076100631,0.6862745098039216
Q9UN75,0.0060549117861989,1.463594011690432e-06,0.0026106394390518,0.3230884557721139,5.219751539826704e-05,0.0,0.0002273242238746,0.0,0.0,0.0,0.0,0.0
Q9H1K0,0.0263075477607265,3.6109925801638805e-05,0.0028895469981244,0.2314920003786803,0.0021400981313289,1.943673310729664e-05,0.0004274567906265,0.3207317073170732,0.0005741726693809,8.515887227695824e-06,0.0001716391698121,0.1454545454545454
Q52LJ0,0.01174444096461,4.156266612206145e-06,0.0027091242251817,0.2103571428571428,0.0008873577617705,3.707924496334618e-05,0.0003774836790219,0.3088235294117647,0.0004697776385844,0.0,0.0001516602936768,1.0
ATP11AUN,0.0021400981313289,1.728920991391949e-09,0.002349737258213,0.2963414634146341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P04440,0.0270383129763023,1.7587088250295922e-05,0.002815003241412,0.2642136471923706,0.0046455788704457,2.6446124886134783e-05,0.0004695294471494,0.3580183861082737,0.0020879006159306,3.729425522201193e-05,0.000192354612908,0.3294871794871795
P47944,0.0097087378640776,8.278832210839713e-07,0.0027577748652097,0.212205754141238,5.219751539826704e-05,0.0,0.0003000230056986,0.0,0.0,0.0,0.0,0.0
Q9NXJ0,0.0107004906566447,7.4246930933082095e-06,0.0025937496022998,0.087326637972262,0.0002609875769913,1.1212675032220627e-06,0.0003423467516409,0.1,0.0,0.0,0.0,0.0
O14669,0.0087691825869088,9.730780020474644e-07,0.0025448588153295,0.1181921870544625,0.0004697776385844,4.844598971289649e-05,0.0003565600645179,0.1666666666666666,5.219751539826704e-05,0.0,0.000168371376532,0.0
Q92544,0.0269339179455057,1.4588672173412596e-05,0.0028687147475117,0.0880635207345525,0.0007307652155757,9.355353055264477e-06,0.0003960148140347,0.0659340659340659,0.0,0.0,0.0,0.0
A8MQ14,0.0070988620941643,1.0532659553808104e-05,0.0027816246093195,0.3251633986928104,0.0003131850923896,8.003283538636976e-05,0.0003633176153979,0.0666666666666666,0.0,0.0,0.0,0.0
P01298,0.0153460695270905,1.0014416003015475e-05,0.0027244484477981,0.3041721808177196,0.0019313080697358,5.8774763570612585e-05,0.0004384774635589,0.3408408408408408,0.0004175801231861,0.0002758122956621,0.0001796244868093,0.3928571428571428
Q02779,0.0431151477189685,2.663850524107625e-05,0.0031178078285977,0.1774598283072859,0.0005741726693809,2.1407494753201418e-07,0.0004233498600611,0.2363636363636363,0.0002609875769913,1.695990879465112e-06,0.0001845345135996,0.1
A6NI86,0.0037582211086752,7.288158639531418e-07,0.0024680988115559,0.1353677621283255,0.000208790061593,9.032141011350546e-09,0.0003559804992122,0.5,0.0,0.0,0.0,0.0
P23582,0.016233427288861,2.0903563478251075e-05,0.0028023996662514,0.2182346229644227,0.0008351602463722,1.4192597563104785e-05,0.0004175276061196,0.2583333333333333,0.0001565925461948,1.470496547022814e-07,0.0001339933072561,0.0
Q8TCD5,0.0165466123812506,9.42458170207908e-07,0.0026836217547339,0.1683504372479335,0.0050109614782336,4.611268343111724e-05,0.0004379525585573,0.4039473684210526,0.0018269130389393,5.121623373146028e-05,0.0001796018869134,0.3815126050420168
O15062,0.0082994049483244,6.311050974522467e-07,0.0027500084690729,0.1597802722713159,0.0001043950307965,3.5738805152640354e-08,0.000354257443059,0.0,0.0,0.0,0.0,0.0
Q96NL3,0.0034450360162856,1.6076582262633982e-06,0.0026568185852489,0.2503496503496503,5.219751539826704e-05,0.0,0.0002927442822704,0.0,0.0,0.0,0.0,0.0
O15239,0.0326756446393151,1.7422202814150474e-05,0.0028683410783632,0.2901929712460064,0.0056373316630128,6.463833479411376e-05,0.0004587901831481,0.6059190031152648,0.0034972335316838,8.80264331968023e-07,0.0001653170842257,0.8141112618724559
P01583,0.0679089675331454,0.0001309870184531,0.0030312173617649,0.3019204162478567,0.0060549117861989,0.000189877320738,0.0004780991412093,0.3131934032983508,0.0028708633469046,9.7935567979215e-05,0.000212929399489,0.2781144781144781
Q9NVV9,0.0274558930994884,5.814231026881909e-05,0.0029875562155063,0.1324497555676262,0.001565925461948,0.000114982000378,0.0004299344427096,0.1402298850574712,0.000208790061593,2.1522805967546183e-06,0.000165990645037,0.1666666666666666
Q7L0Q8,0.0872220482305042,0.0001799473965447,0.0031796460166709,0.1891040181754981,0.0013571354003549,4.626566891104284e-06,0.000427487223554,0.3415384615384615,0.0009395552771688,5.664491551337096e-06,0.0002123054515098,0.5098039215686274
Q8N2K0,0.0282910533458607,2.832851545414252e-05,0.0029715474102804,0.1046579042500221,0.000782962730974,3.914368600854662e-06,0.0003723271947345,0.4952380952380952,0.0001043950307965,0.0,0.0001419178296887,1.0
Q8N370,0.0175905626892159,1.4844807994475035e-05,0.0027663859415957,0.2279920870425321,0.0007307652155757,1.1285347071708912e-05,0.0003800426740351,0.5824175824175825,0.0,0.0,0.0,0.0
Q6IEY1,0.0044367888088526,4.471076433825338e-06,0.0023277345230805,0.1663865546218487,0.0005219751539826,7.27769337685536e-08,0.0004451513143632,0.4444444444444444,0.0,0.0,0.0,0.0
P62070,0.0852907401607683,0.0002144686139249,0.0031883821598385,0.1795315557867453,0.0044889863242509,8.216316829202252e-05,0.0004597055074744,0.1756497948016415,0.0012527403695584,3.568437775142686e-05,0.0002000005726776,0.0471014492753623
P12272,0.0376866061175488,6.103852492035831e-05,0.0029561407041503,0.3040214230005263,0.0017225180081428,6.335098597817596e-05,0.0004529646409909,0.2537878787878788,0.0002609875769913,1.0412630027582438e-05,0.0001687911985395,0.2
Q9Y2Y6,0.0088735776177053,2.409957676863637e-07,0.0025842714210714,0.1083884441350504,0.0005741726693809,2.2005927627467167e-05,0.0003869289602459,0.0909090909090909,0.0001043950307965,0.0,1.2131903637017325e-07,1.0
Q9HCF6,0.0307443365695792,5.084691607166973e-05,0.0030074602533468,0.214649527043415,0.0007307652155757,1.3575697997333714e-05,0.0003962809033862,0.1758241758241758,5.219751539826704e-05,0.0,0.0001578272137565,0.0
P22557,0.0439503079653408,0.0001341375332228,0.0030695690474386,0.1125173345835887,0.0028186658315064,0.0003507274496012,0.0004436964264364,0.1691125087351502,0.0010961478233636,5.461428630238928e-05,0.0001714718772565,0.2571428571428571
Q92777,0.0685353377179246,8.749823919827662e-05,0.0030724464198253,0.2542782772648747,0.0030796534084977,3.3166216024091004e-05,0.0004388671250534,0.3004091174751607,0.0006263701847792,1.1430899801097457e-07,0.0001749754689886,0.9696969696969696
P49638,0.0267251278839127,2.504287290259472e-05,0.0029441415302528,0.1195801736790606,0.0005741726693809,3.54973748216403e-06,0.0004007489433002,0.0363636363636363,0.0,0.0,0.0,0.0
Q9H0K1,0.0207746111285102,1.8560821458136686e-05,0.0029743103607007,0.1788919408123742,0.000782962730974,8.782346293929486e-06,0.0004126530468094,0.1523809523809524,0.0003131850923896,2.0663463355654327e-06,0.0001815391311437,0.4
Q9P0W0,0.0143021192191251,2.3029403124983928e-05,0.0026390294520811,0.2717039651346221,0.0025054807391168,3.511090846889592e-05,0.0004455499939451,0.0797872340425532,0.0001043950307965,0.0,0.0001570931453291,1.0
Q9H3M0,0.0651424992170372,6.338257292669786e-05,0.0031154704786486,0.2468745502025373,0.0026098757699133,9.09134443811161e-05,0.0004396178039298,0.4179591836734694,0.0001043950307965,0.0,0.0001279649743933,1.0
Q08495,0.0302223614155966,5.351766500699115e-05,0.0029978344800412,0.1304002247043285,0.0008873577617705,1.1724817982024691e-05,0.0004023501356169,0.1544117647058823,0.0001565925461948,6.676735049906276e-08,0.0001465564486126,0.6666666666666666
Q8IUC0,0.0128405887879736,3.8088889881380185e-05,0.0025580194269545,0.3731873237099718,0.0005219751539826,2.8709913094021003e-06,0.0002911925633504,0.6666666666666666,0.0,0.0,0.0,0.0
P51689,0.0182169328739951,5.4709023073575786e-05,0.0028020721702515,0.0889569541876626,0.0004175801231861,1.5827511379016088e-06,0.0003896334052436,0.1071428571428571,0.0001043950307965,0.0,0.0001133120690072,1.0
O43609,0.0339283850088735,3.922150134703814e-05,0.0029691185632677,0.2709446485717672,0.0022966906775237,9.831853123582576e-05,0.0004776742049669,0.4059196617336152,0.0004175801231861,5.115544699205161e-07,0.0001896154385003,0.7142857142857143
Q9BZF2,0.0187389080279778,5.8550523956955295e-06,0.0029086635906919,0.1267954124585674,0.000208790061593,4.110532085685547e-06,0.0003971629769997,0.0,0.0,0.0,0.0,0.0
Q9NZQ0,0.0533458607370289,8.154104000870215e-05,0.0031241678140267,0.1723110185133718,0.000991752792567,3.7334043793717336e-05,0.0004062773116266,0.3040935672514619,0.0,0.0,0.0,0.0
Q7RTT9,0.0200960434283328,1.135688560989008e-05,0.0028394602268811,0.1626217532467532,0.0008351602463722,2.074517528486633e-05,0.0003783701256724,0.1333333333333333,0.0,0.0,0.0,0.0
Q16864,0.0376344086021505,4.240441061249896e-05,0.0029380709305348,0.1448451225150254,0.0056373316630128,0.0003894272438679,0.0004746575735941,0.3823122187608169,0.0033928385008873,3.936840046596111e-05,0.0001803993515985,0.491826923076923
A1A4Y4,0.0245850297525837,3.842893741210435e-06,0.0028130547589785,0.2918191263495505,0.0010961478233636,2.579189653384447e-05,0.0004245409356976,0.2428571428571428,0.0002609875769913,2.8676327989080185e-06,0.000176781473657,0.5
Q6ICG8,0.0161290322580645,5.1316464411757465e-05,0.0027719973573567,0.088597486655739,0.0005741726693809,1.7310468776402596e-05,0.0003874049312117,0.1454545454545454,0.0,0.0,0.0,0.0
P31277,0.0198872533667397,8.352053198629823e-06,0.0028141278678714,0.3019339687802183,0.000208790061593,1.0182500011426169e-07,0.0003758426062687,0.1666666666666666,0.0,0.0,0.0,0.0
Q9BZQ6,0.0226537216828478,3.2784159828460284e-05,0.0028122103183369,0.149806834750588,0.003340640985489,0.0001163108976596,0.0004571364460948,0.1552579365079365,0.0005219751539826,9.539412168120912e-05,0.0001618423265898,0.2222222222222222
B2RUY7,0.0282910533458607,2.296491313631488e-05,0.0029079073130726,0.4831970316006302,0.0012527403695584,0.00011364640693,0.0004280263983913,0.3043478260869565,0.0,0.0,0.0,0.0
OR10J3,0.0065246894247833,8.994783572475458e-06,0.0024129132041441,0.1278709677419355,0.0005741726693809,7.44271556000929e-08,0.0004437047484772,0.4727272727272727,0.0,0.0,0.0,0.0
Q14627,0.0252635974527612,3.365312066474376e-05,0.0028963097524515,0.1928289102202145,0.0033928385008873,1.2425556816321882e-05,0.0004404889329664,0.2692307692307692,0.0002609875769913,1.6687502306806624e-06,0.0001780944964491,0.5
P11441,0.1233949264015032,0.0002840078088203,0.0032427008763315,0.1599675768492402,0.0036538260778786,0.000109196945228,0.0004822065260874,0.2372670807453416,0.0004697776385844,6.123327662314844e-06,0.0001575552020107,0.4722222222222222
A6NEL2,0.0069944670633677,1.4594524287990286e-07,0.0025513733907922,0.1066098081023454,0.0001565925461948,5.002019725418246e-05,0.0003105476367877,0.0,0.0,0.0,0.0,0.0
Q8TBE0,0.021505376344086,5.890479224844271e-06,0.0028559728338218,0.1554579169914723,0.0012005428541601,4.992504975691405e-05,0.0004064238156689,0.2055335968379446,0.000208790061593,0.0,0.0001799567883786,1.0
Q9C040,0.0419668023802067,1.712235258651438e-05,0.0030858763732657,0.1615955093771491,0.0005219751539826,2.254338766965545e-05,0.00039198585852,0.0888888888888888,0.0,0.0,0.0,0.0
Q9Y279,0.0370602359327696,0.0001390346445582,0.0029476385657841,0.1884820914201712,0.0018791105543376,7.497145300048554e-05,0.0004378320583901,0.246031746031746,0.0002609875769913,4.520661326198848e-08,0.000156294340991,0.5
Q6JBY9,0.0253157949681595,4.408570256436847e-05,0.0028584592668808,0.1655022578171594,0.0008873577617705,1.790269497122684e-05,0.0004131677772816,0.1764705882352941,5.219751539826704e-05,0.0,0.0001574604493766,0.0
Q96H20,0.0248982148449733,2.147184014955385e-05,0.0028797555499704,0.1305956344802071,0.0024010857083202,0.0002883969527858,0.0004674598700208,0.4560386473429951,0.0013049378849566,3.349214495090326e-06,0.0001763310675269,0.84
Q8WXF3,0.011535650903017,1.590070161580867e-05,0.0026534368780358,0.1944467297408474,0.0008873577617705,3.2886819997076245e-05,0.0003886740571529,0.3897058823529412,0.0004175801231861,0.0,0.0001430967589409,0.8928571428571429
P30825,0.0431673452343668,6.178297575438944e-05,0.0030590014606819,0.1371713155575595,0.000782962730974,6.598039625509231e-06,0.0004157446067002,0.1904761904761904,0.0,0.0,0.0,0.0
B0I1T2,0.0935901451090928,0.0002844219554711,0.0031806030694363,0.1477415893155924,0.0013049378849566,0.0006625602545671,0.0004449377700479,0.07,0.0,0.0,0.0,0.0
Q5H9M0,0.0096565403486794,9.140264796295472e-06,0.0026325874976691,0.095475910693302,0.000208790061593,2.251988217880299e-06,0.0003298533220691,0.1666666666666666,0.0,0.0,0.0,0.0
Q96RQ3,0.0379997912099384,3.364029514253545e-05,0.0029517209204722,0.1336290944268936,0.0022966906775237,0.0001662488219998,0.0004376209313076,0.1215644820295983,0.0005741726693809,6.830830809331317e-05,0.00016591421968,0.3272727272727272
Q9HD42,0.0435327278421547,3.1562795443288684e-05,0.0030381625761106,0.2045480062528608,0.0022444931621254,8.456573758137902e-06,0.0004212197913692,0.5703211517165006,0.0011483453387618,1.2079944963199e-06,0.000171530220252,0.7056277056277056
Q6P587,0.0206180185823154,1.533272511400301e-05,0.0027741162988672,0.2162822078005526,0.0005219751539826,2.8848360701458227e-06,0.0003761184018844,0.4,5.219751539826704e-05,0.0,0.0001231095520788,0.0
P10323,0.0263075477607265,6.404461148602678e-05,0.0029484578540434,0.1235838934646091,0.000991752792567,6.578322400596152e-05,0.0003987391439365,0.1345029239766081,5.219751539826704e-05,0.0,0.0001065876483702,0.0
Q9NUB1,0.039878901764276,2.7380824070215565e-05,0.0030076934972247,0.223768810084195,0.003131850923896,9.96585373989405e-05,0.0004225956369259,0.2570621468926554,0.0016703204927445,4.39525071858925e-05,0.0001775653473317,0.3407258064516129
Q8NHM5,0.0716149911264223,0.0001860632257812,0.003136849864615,0.1983198405964449,0.0027142708007098,1.5088852825001076e-05,0.0004435313407475,0.2662141779788838,0.0004175801231861,1.717057025717825e-06,0.0001745449143053,0.6071428571428571
Q6P3R8,0.0113790583568222,6.611193472349417e-07,0.0027371801301124,0.1095421299623726,0.0005219751539826,7.554040355279584e-07,0.0003831654592345,0.6444444444444445,0.0,0.0,0.0,0.0
Q99879,0.0401398893412673,3.833696920538231e-05,0.0029338127973839,0.3017040528825314,0.0196262657897484,0.0004907602729033,0.0005359486775046,0.1784397163120567,0.0063158993631903,0.0002481879269498,0.0002226360600114,0.2042699724517906
Q92823,0.0630545986011065,8.629655159350055e-05,0.0031303241285769,0.1999827167132126,0.0024010857083202,4.519949476603087e-05,0.0004266471978923,0.3719806763285024,0.0006785677001774,4.19734230499892e-05,0.0001839335151065,0.2051282051282051
Q86SE9,0.0272471030378953,3.8168413676560696e-05,0.0029040957178306,0.2257962509468234,0.0021400981313289,5.209295566687257e-06,0.0004164882857191,0.6573170731707317,0.001774715523541,2.061933329034504e-05,0.0001866483304777,0.6934046345811051
Q9UPW8,0.0571562793611024,6.072939130777559e-05,0.0030725513771871,0.251680816074395,0.0026098757699133,0.000324676714543,0.0004415381022247,0.2171428571428571,0.0004175801231861,2.0434138470710312e-05,0.0001742682526057,0.3214285714285714
O60506,0.0806451612903225,8.230432081110465e-05,0.0031180823549382,0.2359047235776447,0.0080906148867313,0.0003622399925895,0.0004921133799538,0.2875576036866359,0.0017225180081428,3.965299058410308e-05,0.000196227584298,0.3996212121212121
O15375,0.020931203674705,1.832698647798951e-05,0.0028018033446436,0.1754364089775561,0.000208790061593,7.397055524436015e-07,0.0003380889342541,0.1666666666666666,0.0,0.0,0.0,0.0
Q8NBT0,0.0291784111076312,1.984631890591131e-05,0.0028834136438835,0.2355075948474298,0.0006785677001774,2.3389942666225483e-05,0.0004009802870856,0.2307692307692307,0.0,0.0,0.0,0.0
P13861,0.0678567700177471,0.0001426194257225,0.0031438444205622,0.1535761236454077,0.0064724919093851,0.0002982162052608,0.0004789948091528,0.1496197220036716,0.003340640985489,0.000392998146851,0.0002210330860565,0.2311507936507936
Q8N7C4,0.0043323937780561,1.6016407653438958e-07,0.0023717755001458,0.0981486923302968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q00994,0.0150850819500991,1.2560150760493475e-05,0.0028139273983817,0.0846068819684736,0.0009395552771688,0.0001067658813748,0.0003889736560481,0.1699346405228758,0.0004175801231861,7.185919376492089e-07,0.0001906009032405,0.4642857142857143
Q3KR16,0.0208790061593068,4.6343502578758016e-05,0.0029146889796519,0.2973182957393483,0.0003653826077878,1.1257669318884354e-06,0.0004068154528677,0.1904761904761904,5.219751539826704e-05,0.0,0.0001800796980738,0.0
Q92841,0.1019417475728155,0.000100428108939,0.0031560110247876,0.2294216338042356,0.0074642447019521,0.0004275265289255,0.0004862369827197,0.3271939328277356,0.0011483453387618,3.4480522370373264e-05,0.0002063811117282,0.2683982683982684
Q13636,0.0525107004906566,0.0001092037063027,0.0030993004006377,0.1418177502151271,0.0012005428541601,4.697843704615583e-05,0.0004386202695815,0.1699604743083003,0.0004697776385844,5.698041527284605e-06,0.0001690698767838,0.4444444444444444
Q12986,0.0485436893203883,0.0001109207916765,0.0029688250128853,0.1709758440686598,0.000782962730974,8.811164236264638e-06,0.0004270338017615,0.0571428571428571,5.219751539826704e-05,0.0,0.0001675756812128,0.0
P49221,0.0143543167345234,1.5055116622925646e-05,0.0028267556449902,0.0945189117451891,0.0006263701847792,9.773252040939124e-05,0.0003861820483235,0.2272727272727272,0.0,0.0,0.0,0.0
Q8NFQ8,0.0117966384800083,1.3304014666531227e-05,0.0026951804130527,0.1054080629301868,0.0005741726693809,4.367462387142488e-05,0.0003820000342488,0.0909090909090909,0.0001043950307965,8.01523729836461e-08,0.0001440362528143,0.0
Q9NPC4,0.0193130806973588,5.368581606550888e-05,0.0027820697506912,0.0998022412656559,0.0015137279465497,5.145095830499152e-05,0.0004107770408994,0.2019704433497537,0.0004697776385844,6.796903787280152e-06,0.0001515243979611,0.2222222222222222
P62841,0.0934857500782962,0.00021200436028,0.0031208790850764,0.2175501966692556,0.0152416744962939,0.0001909019677346,0.00048690877351,0.4098055830155816,0.0100741204718655,0.0003255880002753,0.0002086908333673,0.489853195164076
D6RJB6,0.0030796534084977,1.3336443297640876e-08,0.0024461528443325,0.538281706604325,0.0012527403695584,7.200367424209606e-05,0.0004058035399932,0.75,0.0008351602463722,0.0,0.0001307632454035,1.0
O95968,0.009969725441069,9.948155370244013e-06,0.0026526352168271,0.1470928630476715,0.0002609875769913,2.524065408143421e-06,0.0003322426545046,0.3,5.219751539826704e-05,0.0,0.000118076712244,0.0
Q9BUD6,0.0309531266311723,6.797153154655951e-05,0.0029565595018016,0.0998074381295291,0.0026098757699133,5.9607791404934615e-05,0.0004141356367702,0.5591836734693878,0.0020357031005324,8.302655465811082e-05,0.0001758614351208,0.8974358974358975
Q96G46,0.0323102620315273,1.804829962216192e-05,0.002911334235394,0.2432151240909495,0.000991752792567,2.279148420156708e-05,0.0004167225003996,0.2163742690058479,0.0,0.0,0.0,0.0
Q8N6I1,0.0088213801023071,7.258308456897042e-06,0.0026535566912067,0.1142575373344604,0.0004175801231861,3.111673525892434e-05,0.000414993787481,0.25,0.0,0.0,0.0,0.0
Q9BTD3,0.0065768869401816,3.611074742453805e-06,0.0024727383118004,0.0824126984126984,0.0004697776385844,3.580301720106801e-06,0.0003932951824902,0.3611111111111111,0.0,0.0,0.0,0.0
Q5MIZ7,0.0425931725649859,4.8682142699415936e-05,0.0030403891850509,0.1717069649945868,0.0013571354003549,7.711441397802985e-06,0.0004369728636396,0.28,0.0001565925461948,0.0,0.0001513603197869,1.0
P36957,0.0559557365069422,5.829107375418667e-05,0.0030826900469242,0.2241488635255097,0.0042801962626578,0.0002572446667423,0.0004515271848083,0.2610659439927733,0.0014615304311514,1.1563222203625082e-05,0.0001674475600119,0.3968253968253968
Q9UFN0,0.0074642447019521,9.174459366425748e-07,0.0026313122031738,0.1138579730129026,0.0001565925461948,2.319947814572174e-06,0.0003654934552371,0.0,5.219751539826704e-05,0.0,6.006618572873078e-08,0.0
Q96L46,0.0131537738803632,1.4217755413676045e-05,0.0027732216054199,0.1104154809334092,0.0011483453387618,2.653346688525208e-05,0.0004052082397644,0.1948051948051948,0.0002609875769913,9.444561119102512e-07,0.0001727389215194,0.5
O75807,0.0364860632633886,6.166891332615413e-05,0.002962074225022,0.2157851371791876,0.0046455788704457,0.0001758445564219,0.0004734580661788,0.2122063329928498,0.0014615304311514,7.710646963933037e-05,0.0001959668903115,0.3174603174603174
Q9C0D3,0.0155548595886835,2.4946233926683266e-05,0.0027795462076706,0.1177321311549499,0.0008351602463722,3.942086538595867e-05,0.0004064739872521,0.3583333333333333,0.0003653826077878,1.4384944845395996e-08,0.0001714426704005,0.9523809523809524
P09651,0.1105543376135295,9.199930342155928e-05,0.0031744259049591,0.2280192318757769,0.0105960956258482,0.0002408082894705,0.0005114047054212,0.2286006925815734,0.0033928385008873,2.4083642789742907e-05,0.0001961508402032,0.4067307692307692
O15204,0.0197828583359432,1.0856881321178963e-05,0.0028698629931781,0.2325669053901244,0.0001565925461948,1.6648008461279992e-06,0.0003608224149419,0.0,0.0,0.0,0.0,0.0
O14653,0.0404008769182586,2.9154570477597977e-05,0.0029842306820598,0.1667017659977737,0.0062115043323937,0.0001578271138785,0.0004576018093331,0.3978065802592223,0.0024010857083202,0.0003325602546252,0.0001936079125582,0.344927536231884
Q86WZ6,0.0066290844555799,5.059728335135862e-06,0.0027099140163152,0.1518560179977502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O60844,0.0119010335108048,5.797518856838338e-06,0.0026579597834785,0.110518587216941,0.0004175801231861,4.835596033073909e-06,0.0003536132116901,0.1071428571428571,5.219751539826704e-05,0.0,0.0001209077025171,0.0
Q8IZU0,0.0047499739012423,1.982986093652885e-06,0.0024408929453505,0.0896214896214896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P24386,0.0364860632633886,4.400882695856608e-05,0.0029987710955281,0.1504072539157454,0.0048543689320388,0.0003354214780832,0.0004312051066942,0.1505376344086021,0.0037582211086752,0.0004001547233796,0.0001886280783816,0.142018779342723
Q14061,0.0381563837561332,7.714044944139167e-06,0.0029164447263089,0.2086951633154058,0.0041758012318613,0.0007359835578864,0.0004451373725486,0.180379746835443,0.0012527403695584,2.5913762300524927e-05,0.0001716830190263,0.4565217391304347
Q9H2F3,0.0304833489925879,3.199396483014107e-05,0.0029622386471484,0.1827815503183815,0.000782962730974,2.5647754932846885e-06,0.000364538755451,0.6095238095238096,0.0002609875769913,1.1008773774924514e-05,0.0001523105240491,0.1
P55809,0.041444827226224,8.51335451732287e-05,0.0029978532441457,0.1838250942599127,0.0021400981313289,0.0003611303268145,0.0004326625867918,0.2060975609756097,0.0009395552771688,1.2604958177398376e-05,0.0001680674700205,0.4967320261437908
P48506,0.0438981104499425,3.9474170630924194e-05,0.0030213724487357,0.2144159447369911,0.0034450360162856,5.517949374297141e-05,0.0004326046001787,0.2494172494172494,0.0015137279465497,0.0001305457384442,0.0001899655661629,0.2192118226600985
Q96LP6,0.0031840484392942,1.6016074899720356e-07,0.002278129693336,0.1251366120218579,0.0003131850923896,9.77325680129087e-07,0.0003143309852008,0.8,0.0,0.0,0.0,0.0
Q9P0P0,0.0185301179663848,5.866782953133969e-06,0.0028268323910312,0.2013368345667223,0.0006785677001774,1.9482589118018921e-07,0.0004385928184764,0.5897435897435898,0.0001565925461948,3.9605581915696574e-08,0.0001767604220928,0.3333333333333333
Q96C74,0.0198872533667397,2.5390433585463915e-05,0.0027987151446163,0.1348805083575079,0.0010961478233636,2.6297845509638105e-05,0.0003852073461805,0.1523809523809524,0.000208790061593,8.863386109678136e-06,0.0001341559738564,0.3333333333333333
Q8N972,0.004123603716463,6.314357392106846e-07,0.0027126832597509,0.2392080493346316,5.219751539826704e-05,0.0,0.0003259683555043,0.0,0.0,0.0,0.0,0.0
A6NHN0,0.00782962730974,1.4530157499302538e-05,0.0025452439092438,0.1256375838926174,0.0004697776385844,3.9716656564306704e-05,0.0003657619322495,0.2777777777777778,0.0001043950307965,0.0,1.5990048753059024e-07,0.0
A6NK89,0.0085603925253157,8.213918039392916e-06,0.0027407670428127,0.1298817896154421,0.0004697776385844,1.1694778741757854e-06,0.0003652359409933,0.2777777777777778,0.0001565925461948,8.536324356115275e-08,0.0001472427403543,0.0
LINC02203,0.000782962730974,9.014917216264876e-09,0.0018952370569791,0.4095238095238095,0.0005741726693809,7.44271556000929e-08,0.0004453505032819,0.4727272727272727,0.0,0.0,0.0,0.0
