node,biogrid_closeness_centrality,string_closeness_centrality,intact_closeness_centrality
Q9Y580,0.2937508157391875,0.0028790505715346,0.7771786801994487
P48735,0.6035351424967887,0.0031176084340437,0.867878261417718
P52907,0.5269812084255058,0.0030731438062228,0.872015833362258
P12270,0.6042591474314998,0.0031286340894389,0.8990130495996562
P52948,0.5015157280815601,0.0031346905757044,0.8547084864655847
P04279,0.5894925142803418,0.0026506207126126,0.7564425473645349
Q96H22,0.2940974410706278,0.0029183844050604,0.7089856933024408
Q9NS86,0.2999080571841386,0.002835651231772,0.8158452961702702
Q712K3,0.4694498808811693,0.0031040805097186,0.738614938992374
Q96CM8,0.3053534022695966,0.0029373762964864,0.7991648387510739
Q6IPR1,0.4917866054305992,0.0025807289407507,0.7022378043844603
P49792,0.5504885220343677,0.0032496379396501,0.895707257543087
P61086,0.6027687598506551,0.0031620248050101,0.7571745753534356
Q8WWV3,0.2765064474764314,0.0029497212484166,0.7767107212226246
P98164,0.3033444792613923,0.0030863650584424,0.8368303695518361
P54802,0.547700769021886,0.002854525155447,0.7935967195432352
Q15363,0.5551358157870158,0.0030193672598966,0.855099925462998
P06733,0.5527670586678958,0.0032052955135901,0.8879971228416926
Q9BUI4,0.5436007997615945,0.0029364078710077,0.7710096114857741
Q8NFQ8,0.5006521820423218,0.0026951804130527,0.8658462527985693
Q6AI12,0.2974162072912886,0.0029569921102116,0.7264367419719642
P29317,0.5979547449602045,0.0031902797547957,0.9230518369902332
Q5KU26,0.2701904921256581,0.0028297911215931,0.7645195770131995
O95476,0.310987057590713,0.0029934328227612,0.777000757755042
Q9Y6K9,0.3059094788504881,0.0031147355214304,0.9099992775466637
Q92558,0.5714803408076219,0.0029854895669933,0.8533498498795382
P62834,0.6032494399756028,0.0031791801040875,0.8818134359676056
Q6P2H3,0.2959773600708065,0.0026537864246315,0.8134337316988225
Q86WJ1,0.3056842348950949,0.0031598807630754,0.7945942314855198
Q8N201,0.3111253102945601,0.0029395653714964,0.8399017103082811
Q9Y4K4,0.5910760977475623,0.0028696076525267,0.8298630844480257
Q96HR3,0.2731518301081994,0.0029867355454424,0.7880007468129272
Q8N9N8,0.299720053823499,0.0027546367489937,0.7035291209400854
Q99942,0.2783099467963136,0.0029332755599412,0.7451675359248231
P01008,0.5072327161521487,0.0029765280302929,0.7852918031844257
P04792,0.603536909790458,0.0031353220922375,0.8972985894367401
Q8WUU5,0.2778279101093299,0.0026695456923163,0.8299514720026613
Q9Y581,0.293846681067299,0.0026510700315338,0.7083017894539708
Q8IXI1,0.5908591266836974,0.003176556554993,0.8926531020890917
Q7Z3B3,0.2898342108233747,0.0029231708667984,0.7875903308155068
P46060,0.6041676885020729,0.0030972816091508,0.8968486128692009
Q96HH9,0.2840185831452791,0.0027708026418514,0.7449480065052545
Q9NXE4,0.2782863272333387,0.0027167011607452,0.847180256228228
O60287,0.5830522293777081,0.0027944646320373,0.802771414461187
Q9UBV7,0.2924482437702424,0.0027651230204068,0.7607166108414399
Q49A26,0.5525723363538406,0.0030451634069208,0.8660873320655538
Q13561,0.603078935956926,0.0029896705151509,0.8865569305184537
P40925,0.5521012871768817,0.0031184376363746,0.7752629933753041
O60911,0.3732101115699143,0.0030516262915811,0.7405905270833052
Q9BZZ5,0.6038769620973575,0.0030439499469,0.8548649233537349
Q92979,0.2913202864045009,0.0030326693426382,0.8156897436923637
P63000,0.5442056356026646,0.0031944454865826,0.8872017070606233
O43929,0.5411991250039205,0.0029699286584628,0.7863928204961042
Q8NDI1,0.5913284860078553,0.0031226248825837,0.8607086564410713
P46734,0.2692497101919218,0.003041994867765,0.8641292010373214
O00151,0.5007369576469201,0.0030355101449068,0.8415812388212225
Q15042,0.5905515566248125,0.002932523488659,0.8808679766953282
P07225,0.2992768313668933,0.0028685025602111,0.7696384956887331
Q6IE81,0.2586363476335783,0.0029154416906335,0.7832507965434392
Q8IZ21,0.5906168882352679,0.0028573746755288,0.888805862449462
O15121,0.410831537236571,0.0028788329591661,0.7733085643576567
Q96KQ4,0.5905385298763303,0.0028837139851849,0.8210389443889156
P83881,0.2891374943314493,0.002917717710583,0.8347283414671244
P52306,0.4723950262493534,0.0028339846803882,0.8476193926800781
P20155,0.2972986064674462,0.0028101160658023,0.696237410790878
Q9Y5X1,0.3100058056114639,0.0029624887503363,0.8732288603473307
Q9Y2W2,0.6035442374873217,0.0029360307585926,0.7826667914328065
Q9BXJ8,0.2974991267981787,0.0025155273875779,0.7453730075884762
Q9H9J4,0.2963041434473049,0.0027914531817437,0.7227207912451562
Q04771,0.30294436342588,0.003139882091347,0.7865556266951799
Q9BQE4,0.2624819027086649,0.0027585567383198,0.8179644372810979
Q9H2U2,0.5545632505293907,0.0031032347958826,0.8876100693903017
Q9Y394,0.5265598506198801,0.0029874872655977,0.825061790519141
Q96L91,0.5090460383954485,0.0031323852137291,0.8524710721556227
Q9Y490,0.6037416011450308,0.0030629497078622,0.8591119228182315
P04080,0.5017781308177695,0.0028978509798511,0.7679280649484165
Q9H9Z2,0.3139588831605031,0.0031460804055254,0.8566313148589079
P21333,0.5532750893198822,0.0032120038206046,0.8843782379414756
Q15742,0.2975576835022257,0.0029504253691612,0.6804356730935854
P22059,0.5903962618960376,0.0030496098845691,0.8749787929198574
P07307,0.3084734759316388,0.002902155636011,0.7166744126809952
Q969N2,0.5427331392465329,0.0028856490398265,0.8373474319351308
Q9BWF3,0.6039353081815428,0.0029621291830333,0.8596946387788639
P29966,0.5632386306969229,0.0030008049450157,0.8791678078464797
Q9UHP3,0.5813404416705263,0.0030959747318817,0.7621717028028294
Q9BRK0,0.2963510358881756,0.0030487445849693,0.6954920302610014
P60953,0.603279018984125,0.0032729829759783,0.8826665453805529
Q9NZC7,0.5696723850833224,0.0031012776460982,0.842579912166553
O00560,0.3082148598774364,0.0030522223486148,0.8960435763083552
Q8WXG9,0.2976891974562929,0.0029646934077121,0.6713916174112655
O00471,0.294464010081417,0.0029861484981502,0.8785331355356644
Q96PK6,0.5903731006200108,0.0030440428091757,0.8802075127849897
P27338,0.3756231962156778,0.0031286131415469,0.7610179536508077
P00519,0.5367036632234085,0.0032063834444973,0.8478170114552375
Q9P2D6,0.5901172634403462,0.0027048025280966,0.822115090511349
P78395,0.3042547399766452,0.0029155029181661,0.7727846409755166
P01112,0.3146658240807596,0.0033099213155097,0.9171766744468404
P17931,0.5556116208069595,0.0031067327624413,0.8342924310404244
Q7LGA3,0.3075692420015926,0.0025916548659206,0.7261445507600938
P25054,0.5764989006074044,0.0030377651384816,0.8983198224351195
Q92783,0.5905150408513784,0.0029444035200668,0.8805515817242247
Q9Y2T2,0.4654101356810367,0.0028505798023967,0.8654248094647705
Q9UHF1,0.5900506984266576,0.0029913599070645,0.7511411753126811
Q9Y446,0.285848308123792,0.0030210918192403,0.8187642605514287
O60613,0.5900076190938166,0.0028519313505974,0.7392978227509768
Q8TBK6,0.3119131058637278,0.0025108475086738,0.7249798533373956
P68363,0.3129567569048207,0.0031945797196713,0.8992110085375715
O14745,0.590494777740331,0.0030966763342839,0.8080323464267366
Q9HCD6,0.2784326696076534,0.0030957576098385,0.8036145086725426
Q8WXX5,0.5953512701880137,0.0030094775450844,0.8693117944095915
P07333,0.5970211469876907,0.0031269800697865,0.8225463392649089
Q9BT78,0.6033315068065053,0.0030078266607613,0.8848993471851501
Q9Y657,0.6028807328790692,0.0027885306068088,0.7620541932809154
P09237,0.2876171609925919,0.0030391110655655,0.6932069075951185
Q9NQT5,0.5401174255950306,0.0030433629176125,0.7578978668232317
Q8WZ42,0.5831267056179052,0.0032124239212397,0.8993677437350883
Q9HB90,0.263325853135609,0.0028726635429936,0.8168632963093079
Q68EM7,0.543552907883373,0.0028460266597736,0.8665192534240033
Q9NX76,0.2858001852308657,0.0027443625824683,0.6953568218669399
Q9H5K3,0.3052390916784632,0.0026672068463599,0.7962865525193773
Q5BKZ1,0.5904080178503874,0.0028532646333693,0.8972796117537364
Q9P2R6,0.3011353421087713,0.0029753215111489,0.832731728863451
Q9Y6I9,0.590410526699367,0.0026398520095491,0.8145404094352208
Q9UNF1,0.6040543918736874,0.0028093467161745,0.9044112100564388
Q7Z3T8,0.5763047530369086,0.0027923779945222,0.8621482691932935
Q8IXH7,0.4259550921291327,0.0029434584945925,0.7707590350740564
Q92598,0.6040636686069133,0.003188988252778,0.910558084535304
Q9NPI6,0.2994962894379263,0.0030296896299787,0.8492052881000023
P47755,0.5829406594280839,0.0030716611918263,0.871954598427932
P22694,0.5496139284449634,0.0031952132176887,0.8345997096517328
Q8NBT0,0.3001501545854526,0.0028834136438835,0.8141001544030454
Q9NPD3,0.5493667629826515,0.0030708881788277,0.7810641602514988
P49069,0.2736413008749636,0.0027355167396547,0.8305960072139891
Q9NUP9,0.582907935752496,0.0029666348809242,0.8812420526143213
Q14999,0.5898284620584865,0.0028875488285592,0.7565186093230569
P32456,0.3099481575557009,0.0030030943251894,0.7248411937980113
P62304,0.4757152043967663,0.0031404184044451,0.8671888696041908
Q04726,0.5467838818477465,0.0030741571822119,0.8041802377153766
Q13501,0.5981234123286576,0.0031922285447683,0.91071662848544
Q15008,0.603404815466595,0.0030803183606622,0.9014975430408596
Q14103,0.5410043830935038,0.0031365658614979,0.8762372821132021
Q86YS7,0.2701925827955916,0.0028658897340024,0.8751297009493489
Q9GZY0,0.3133067269936241,0.0028693033664515,0.7397185490935883
Q8IW35,0.3073437566209113,0.0030877952146104,0.862332758822235
P08574,0.555722560907178,0.0029947294449996,0.8097936186067619
Q9C005,0.5543577474892784,0.0029919125595672,0.8194689075774979
Q8IUZ0,0.5830318822685245,0.0030521761531651,0.8271977825849547
Q2PZI1,0.602489990041413,0.002898130223438,0.7318197840472112
Q5T5X7,0.3104004580245008,0.002689649188767,0.7901835212876209
P39019,0.5538020571756183,0.0030608762561128,0.8705063892852164
P27708,0.5541527359835199,0.0030830502081115,0.8742410460612218
Q9Y281,0.5416138748521275,0.0031119482699919,0.7904546617698311
O43557,0.3109768295905774,0.0027570771528278,0.5914154704700989
Q9BPZ2,0.3118749805066932,0.0024329593220326,0.7030048411157306
Q15334,0.5832578557850506,0.00307914502053,0.8583138461390278
Q9BXB5,0.5438023248770475,0.0028971945091525,0.8076315528390493
O00308,0.300621825198318,0.0031639366056631,0.7995660612038078
P25398,0.4961374067386821,0.0030195599966144,0.8576549709644912
Q8TEU7,0.5903939510646463,0.0029489130597074,0.7968324456864705
Q02487,0.591216438231302,0.0030024086030807,0.8482356086267888
P03915,0.3150530225866685,0.0028821652074307,0.7501671741963175
O60551,0.274942670344349,0.00290724230813,0.8098155167112066
P62899,0.4381426686027708,0.0030165869769981,0.8713979046436908
Q96QD8,0.2896491416093718,0.0030832734907683,0.8476128069741727
Q9Y6C9,0.5518460355753206,0.0029311420300338,0.8410797787016657
O43837,0.4827290798520067,0.0030774247490295,0.8481451679459527
Q9UPN3,0.3143806511985155,0.0031524064619889,0.8326831503110569
Q9BT09,0.5901393130306863,0.002752526489727,0.8183843249646545
Q9Y448,0.273131266383405,0.0028814087769714,0.7820564247762872
Q53GL0,0.3050242276353172,0.0028006863859859,0.7806928595514313
O00203,0.5763352227605094,0.0030633351497801,0.9011193684248388
P13073,0.6021990989357483,0.0030586879158038,0.8534223286150029
O95747,0.5515020252543199,0.0029461784952344,0.8788728619973738
Q8IY57,0.2877394002673056,0.002816878628525,0.7867249842475077
Q8IXK2,0.3038365668149044,0.0028696093718404,0.7255701795703445
Q9UHB9,0.6040910492528926,0.0029575403539538,0.8525919454877979
Q9P0J0,0.2888249771127603,0.0028920883314244,0.852069676092272
O75323,0.5902349386127496,0.0029145923130708,0.8918685965887673
Q96NR8,0.3077633499230959,0.0030258892162539,0.7598801681603738
P01185,0.2940493246888226,0.0029468210925203,0.6887463246860119
P09619,0.59714667193197,0.0031522586332939,0.8474698283080921
P62807,0.6030721005243713,0.0030492264326772,0.8854780514421682
P81605,0.6028685995073589,0.0026692180144211,0.8568019147029211
Q70UQ0,0.310354833139036,0.0027196221204449,0.8349113223777764
O15164,0.2967533577982153,0.0030595872096542,0.8934938698954359
Q9BZM4,0.2841133881363906,0.0025530029967601,0.6973217075553377
O95182,0.3112035657188861,0.0027976733661583,0.7966857205067852
Q96HA1,0.2932808273652438,0.0025675461787748,0.7814598041304822
Q16849,0.3019520864527898,0.0031510054993746,0.675337075098142
P50914,0.5759901050157054,0.0030306577656848,0.871242813779366
Q9Y624,0.2831957616433869,0.0029446071712973,0.8393312095702838
P61024,0.2734528277384166,0.0030130065064773,0.726372135728954
Q9Y519,0.3062244350358309,0.0026971922338659,0.6962875617197861
O75052,0.5902888927316089,0.0030010145929386,0.8371330969881439
Q9H3Q1,0.3011408403485255,0.0028314079670481,0.8348574692915545
Q5SSJ5,0.6040890384381925,0.0029334992352353,0.8630076211584549
Q9P2K6,0.3086988841798287,0.0027449362745807,0.7355312956007024
Q9H967,0.3116791443565823,0.0029725589888023,0.7903879840406498
Q14657,0.5406540097656014,0.0026790973352225,0.7450864694350625
P27986,0.5918179275460562,0.0031035318996521,0.8990643835191797
P48431,0.3147662223695299,0.003199302091904,0.8848306506657678
Q99615,0.5763634662671329,0.0030829301450319,0.8655170111163321
Q5HYK3,0.2853669215333506,0.0028650282756666,0.8252044412207213
Q6P4R8,0.2975754944226471,0.0028288731109098,0.8211360574096921
O94913,0.5458739245331383,0.0030137359534388,0.8100998701914368
Q8NC60,0.2986826003839282,0.0030073714979733,0.7863341134050905
O95202,0.3014619101061552,0.0029070654071507,0.8484222034598051
Q14155,0.4884646579251427,0.0029802285681929,0.8145569174013758
Q96II8,0.475702467644601,0.0030420721532259,0.837924432300255
Q86V81,0.6033845762484519,0.0031084224164017,0.883427273797806
P06239,0.304602229082363,0.0031794629067639,0.8091766650273032
Q96D71,0.583451200765231,0.0027432445919434,0.8537710661657731
Q9H078,0.2991066142070311,0.0031654322505301,0.8960241260013511
Q92802,0.3005921467060953,0.002745664056437,0.6857596061489432
P18846,0.294912814559169,0.0029672919488159,0.7885581337854836
O60293,0.3126426172080532,0.0029175164287332,0.8143988159504629
O43172,0.6031837234410433,0.0030356501120899,0.8987739213994286
Q9Y468,0.3031464805396617,0.0029508175511264,0.78358674303088
O15460,0.5005839543482475,0.0029794471335535,0.8295110739869344
Q9BT73,0.285945011502612,0.0027303876842669,0.7175252376456318
Q9Y2Z4,0.4761104557621826,0.0030152253297814,0.8377925157975588
Q96P47,0.2798588319044353,0.0031085717104397,0.840638599204
Q9NQC7,0.5899745645386255,0.0029934730474924,0.8308386440393295
Q8NC42,0.3113975017895788,0.0028711812562429,0.7212058672415227
Q9BRP8,0.4968821921273524,0.0028561955201352,0.8334706394032743
P05089,0.304092049270587,0.0030938113760145,0.8459288204561904
P08473,0.2962085388545681,0.0029938295045507,0.7679836695738073
O15197,0.5964858738675328,0.0031127041645863,0.8065857250504356
Q9BRT8,0.3143685618888671,0.0027427544567612,0.7259571334107505
Q92610,0.2859898378368825,0.0029650104621937,0.7697118039020591
Q9NUM3,0.3115816125095023,0.0027167342919566,0.7555164194788838
Q8NI27,0.5116379482999398,0.0030692980795018,0.8967253959432524
P20226,0.291345296154003,0.0031773489088332,0.8353734665087653
Q15654,0.5910958996102488,0.0031123658626848,0.8547376645377956
Q9BXB1,0.3138796928727631,0.0031232714042641,0.6947510883071534
P48061,0.5592302300164999,0.0030845691682193,0.5986041996262298
Q9UMX1,0.3018798507492732,0.0029906001680905,0.7299178596849505
O15442,0.313171589683137,0.0030070358800688,0.7107544935687073
Q9H902,0.3088066483585493,0.0030786586188942,0.7251705538084072
P00751,0.2809742702486097,0.0030164136167819,0.7698095699130059
Q9Y2I8,0.3088141807378622,0.0030547988629094,0.773800657662086
P82932,0.5901320731863336,0.0029424494486324,0.8257902716782938
Q9Y6D9,0.5169127279583925,0.0030407540079528,0.781744595895749
Q01826,0.2683457521364897,0.0030034125840447,0.7907280353034979
Q8NG31,0.2945848415826874,0.0028921407230714,0.8131002800142868
P62942,0.5391299679809375,0.0031482124798573,0.9058278383239046
Q8IYB8,0.3038801041187886,0.0028492308058394,0.797771017942978
O43426,0.5904227834275817,0.003066324512782,0.7884872978608298
Q6ZW31,0.2858194873294526,0.0029462120229994,0.80281023562308
Q9BUN8,0.2811015349360347,0.0029521107175579,0.7613969608259628
Q9Y5M8,0.5909898849895198,0.0028736860626225,0.8864740839640277
P46379,0.5964518099560778,0.0029657375116412,0.8878267777437924
P61604,0.6032108040032743,0.0031262406931187,0.8694533293876894
Q9H2U1,0.5904791397308683,0.0031026086010179,0.8475610657028034
P00568,0.2896673345720491,0.003053880474963,0.73935723250344
P68104,0.5550280164651368,0.003213037034453,0.8948591751500535
Q9H1C4,0.2823417523059455,0.0029733931136724,0.8857620367661403
P18084,0.4464785019463368,0.0030388705134704,0.8056050625918102
Q9UNF0,0.5907273472750637,0.0029366572324113,0.8818531499544076
Q07820,0.2978883452666375,0.0030836298176283,0.8335270431024714
Q96EY5,0.5386246353637366,0.0026394686674348,0.8761970669892801
Q8IYS1,0.2715361265795168,0.0027172255762438,0.7175690624656802
Q969Y2,0.2764176686355489,0.002996657970863,0.7519073919482013
Q9Y4Y9,0.3755528293775679,0.0031341218643035,0.7039023244364249
Q13370,0.3098225779123723,0.002880631519594,0.6737744437901668
Q9UNQ2,0.5901636285045264,0.0030475636591316,0.8463357058614549
P01037,0.3049462856503995,0.0026299453556713,0.7394907603396621
Q9P0T7,0.3115184374309584,0.0026173536366091,0.8146659736707313
Q96SK2,0.596727473010813,0.0028492837750109,0.8497533624442687
Q9NP66,0.299467918729236,0.0030651873087357,0.8424084232447206
Q8N2I9,0.5070528058614223,0.0031594055145957,0.7386645932018155
Q9NRJ3,0.5181882034821111,0.0025751931394854,0.6020509508409971
O75665,0.2735046109226722,0.0028317628662442,0.8880069325799275
Q8WXA8,0.3082105636648942,0.0025414683314049,0.6956532724459923
P84243,0.6004061628222946,0.003134935764744,0.8418182731218056
Q9NRX1,0.550193279780385,0.0029679957477008,0.8361678859820725
Q9NX58,0.4332682715124217,0.0030023958987629,0.8375311037556553
P11717,0.5900448499917048,0.0030431424774591,0.8743671711483311
Q8IV38,0.5505609310881958,0.0029783678892205,0.7300057774683888
Q02040,0.6038426485418272,0.0027987560305172,0.7593346346730239
Q13363,0.5235193841633363,0.0031659176848181,0.9292712444556596
Q8N9T8,0.5835886419054727,0.002898490645567,0.8558124212893526
Q00577,0.3894601869561892,0.0030277762675948,0.8100186673368664
Q9H6W3,0.2714844277192804,0.0027559214261742,0.7775604998572522
P51805,0.3515996452966362,0.002950298148279,0.7437892646836252
P53671,0.2940122544974348,0.0031499822671684,0.8245896121349637
Q96BR1,0.231916773010237,0.0031594482394214,0.783597999814842
Q13107,0.3045072035641288,0.0030383302537159,0.7257263599330938
Q5JTV8,0.5908367569245611,0.0027976872568835,0.881307141730517
Q9UM82,0.3010656219248436,0.0025615751427465,0.8223036508456948
Q9Y243,0.5311668233846772,0.0032099173343243,0.7873089757652725
Q96LR4,0.2867065715616083,0.0027398369112007,0.71729676108792
P13236,0.4133451493208806,0.0029905492835747,0.6169215493570349
O75173,0.307609722335233,0.0029752924003627,0.798398657713562
Q99758,0.3009261373009791,0.0030749821837862,0.7501763858447733
O76071,0.426414909220316,0.002908023841606,0.7903331776447441
Q96JH7,0.2926665240818812,0.0028054923098641,0.7816629770404468
Q00536,0.2708807910677718,0.0031853869252486,0.8308531073200974
Q9Y5P4,0.488684551290989,0.0029639673285956,0.6959154108783634
Q9H4E7,0.3121383322823901,0.0027197753991928,0.7106605696777205
Q92519,0.2695244718498037,0.00317925080004,0.7730639262281435
Q9UGP8,0.5906313439875877,0.0030583885941485,0.8974282917586587
P08237,0.5906278460265856,0.003105011226857,0.824247843030202
Q9Y2U8,0.5903100940193255,0.0030090691440362,0.9106259476191256
P81877,0.3036492292048686,0.0028840391361009,0.7965373876651579
Q9UJC3,0.2987034421008659,0.0028283523201627,0.8829242293378717
Q5K4L6,0.2960286767492071,0.0027790224565844,0.7368225804046048
Q9H2D6,0.5898091366458295,0.0028648089222692,0.821746629571951
P59923,0.2999369050666442,0.002863535879396,0.6969436802139577
O00746,0.2987896380336436,0.0030497166858089,0.7948737857878669
P30519,0.3064160064105991,0.0029253365786174,0.850620858056039
P19338,0.5492544088622989,0.0031358804600666,0.8456440460871342
Q96C28,0.3105955512349321,0.0027352671711258,0.7296441244906472
Q01780,0.5901943438887107,0.0030303873922724,0.9101446098460684
Q8WUD6,0.2984751536140574,0.0029244372313007,0.7226154728036769
Q9BYG3,0.5906730420851047,0.002969362465882,0.8266403771107139
Q8TDZ2,0.3101118088097842,0.0030393926418395,0.726252627202053
Q92616,0.5902085263191345,0.0030671138887363,0.885916687627302
Q9GZP9,0.6036161074124385,0.0028761455865922,0.7637984944409733
O95167,0.2983758489588163,0.0027995977277051,0.690813932200038
Q9ULZ3,0.2705066567543415,0.0029158272895134,0.7835943815275958
A6NFQ2,0.2720076317208301,0.0027357808085219,0.6774393051947847
Q8NHY3,0.2903472016632019,0.0030331634098975,0.6702537194513276
Q12959,0.5834720994133149,0.0031573316246364,0.8535558743093191
P51114,0.3018953285994627,0.0030943340640342,0.8749637551045257
Q8N3U4,0.5509326550642871,0.0031368750319287,0.84665379886792
Q96DN5,0.2031786810171576,0.0030425340156986,0.7941331487837385
Q01813,0.5901983131446148,0.0031034283341808,0.8932853581179464
Q99741,0.5072786098865035,0.0031716117078461,0.7752586646077231
Q04323,0.5512104611905694,0.0028669194488116,0.8884315404543953
P47897,0.6041397854685947,0.0030651814237654,0.8730441709670989
O43597,0.2960220748967143,0.0029685683189083,0.7524515694776094
Q03188,0.316659728099329,0.0029969908072258,0.7899664976368067
P09110,0.6010507987769621,0.0029810145874901,0.7526562564528044
Q6NUS6,0.3048278702051707,0.0024970116799617,0.8657937339858413
Q9NQB0,0.2929749788099047,0.0031504339616715,0.8197367627807418
P12277,0.6034713776693369,0.0030827183209982,0.8582805648307549
Q92905,0.5431732312006662,0.0031759836091527,0.9221807189481268
O14654,0.6040650532873169,0.002917652835254,0.8762071204241649
P51671,0.5281453723632175,0.0028847886950253,0.6668569365383394
Q9BYC5,0.3126871109256042,0.0028813615403357,0.7437088599277456
P62273,0.5903971768846785,0.0030742129249487,0.8446110089101023
Q14164,0.4402477835357813,0.0031258188591397,0.8428458812769657
Q9BQS8,0.3136144909506148,0.0029270993664521,0.8355169630716006
Q8NEU8,0.5892804051756984,0.0030160313448118,0.8351651643394982
O95456,0.5486882955498883,0.0029781988938784,0.7597399320442475
P25791,0.4095759262963404,0.0030643513789581,0.733889596698812
Q15059,0.5059219405488987,0.0031687008177788,0.839687912494403
P22392,0.5543114734603681,0.0031532776360721,0.8963848825678052
O75051,0.5017651345518799,0.0030059601420793,0.7083113155820816
Q969J2,0.2690830384678185,0.0028230667452374,0.8059141072616809
P01903,0.3092842311298397,0.0029470051318007,0.693872676569692
P49354,0.4408680555214317,0.0029443650557751,0.8321614019577209
Q7Z4F1,0.3045771804987908,0.0028641073883296,0.7991970388244316
Q9Y2L1,0.5634628385003265,0.0030993951665742,0.8614737778402766
O60476,0.276228793346626,0.0028649828599013,0.7236731265507657
Q3SYB3,0.3049177177099569,0.0028462727465596,0.7117153302300447
Q8IZH2,0.499996582072242,0.0030979963282647,0.8657799917968023
Q8IZD4,0.2737919624636672,0.0030126170439776,0.817613254983301
O43187,0.2868937523847041,0.0031163842135082,0.7574224054283515
Q8IXW5,0.3102426386159197,0.0029240404261791,0.7752063296976575
Q13137,0.2992882475666863,0.002900883453623,0.892889505937124
Q9NQW6,0.5523200242246693,0.0030396284538924,0.8576983186166011
P20719,0.5901844280596948,0.0030276178867454,0.7728479905176837
Q6IN85,0.5517277302194887,0.003024568819755,0.8537500670618889
O00443,0.3494656583679092,0.0032184855780497,0.8944509266728765
Q68CQ4,0.5542664290172779,0.0028401855267656,0.757624920367783
Q86TG7,0.2797229486117285,0.0029141640419719,0.7464465727946231
Q9P0L0,0.5904178992986268,0.0031391818660877,0.9087923209109986
P42684,0.5769987359589603,0.003163118024027,0.838209090547844
P19438,0.3070698515025228,0.0030990878251207,0.7777097686418372
Q14687,0.2874702968367999,0.0027542288511438,0.8332710134503415
P04150,0.302916799868626,0.0032008511544065,0.8026140584290978
Q8TEQ6,0.2978185476874574,0.002836950007752,0.8941529676721587
Q9UHC7,0.2870463172479012,0.0029509211809229,0.7316770939228652
Q9ULV0,0.388500671726902,0.0031699119463388,0.8144396384687121
Q2M2I8,0.2714795760456599,0.0031223536268391,0.8931328246936848
Q9P2W9,0.5910190358362141,0.0028170575644053,0.8904604752442685
O43181,0.5529596616722312,0.0029513016737753,0.798647484475475
Q6AI08,0.5388063741743115,0.0029505498745038,0.7398436060235403
O60941,0.5833111640753552,0.0028314267979072,0.7589395747337724
O15234,0.3074500366517006,0.0028363590494777,0.7781523685024851
Q2M389,0.5834292436297238,0.0028756171739698,0.8492454247141807
Q969S8,0.3133530134691262,0.0031315547209683,0.7232368847092577
Q9UJZ1,0.6038223507359171,0.0030328416957317,0.8681204737230267
Q96H55,0.3017579220649159,0.003119139301204,0.8197948431578487
Q9BZF1,0.5832274008996297,0.0029756870617257,0.8970082133116392
Q9UBH0,0.2806364218311419,0.0027156513969983,0.7130021584138321
Q9Y5Y0,0.304786236859121,0.0028946271411107,0.8340600708561349
Q8WUE5,0.2952744152605487,0.0029710239099344,0.7061058135150747
P48556,0.4727894196621645,0.0030463991492089,0.8431692690867147
Q96RD7,0.2722925830338252,0.002880293712381,0.7473494877323937
A5YKK6,0.5901038375445425,0.0031438733116532,0.8552301655523685
P51116,0.5832112041050027,0.0030750024196503,0.8779241060344146
Q9P2R3,0.3077767493633198,0.0031035856960954,0.8814531186877586
Q9NR28,0.6030105704928528,0.0029782012087535,0.8019856718263516
Q86Y56,0.5308529258001585,0.0025843007037154,0.8834282957910246
Q96EY8,0.4990654069285812,0.0027742231545254,0.781215176989148
Q9NYL9,0.6034033957760356,0.0029576471961325,0.8852393981719028
Q9Y3B9,0.5425177520500355,0.0029668448353159,0.8029507827468498
P04406,0.5552703311685009,0.0034514951254252,0.8806505894180957
Q4G0J3,0.3107017288158991,0.002996313492779,0.8285260427206901
Q9BTE3,0.5489617396208083,0.0029007802338733,0.8265580612155691
P19086,0.3029491766833516,0.0032287198659975,0.7692566655698712
Q9NY59,0.3079894865148498,0.002943360362532,0.721997516980002
Q8N6N3,0.2911261259188317,0.0022503675435872,0.7476981611642955
P53367,0.5893325826954597,0.0028206090854883,0.8266309815330127
Q86Y82,0.590029037945616,0.0030528536644442,0.8996914476946806
Q96JB2,0.5081991921826254,0.0028736873557756,0.8167051718109127
P09543,0.5901347863733822,0.0029719599810804,0.8729638305198465
Q96EX3,0.3055815753661628,0.0028972146633723,0.7430217829950649
Q8WUW1,0.5900185381251193,0.0027907297893871,0.7791372438681605
Q68CZ1,0.263173956351894,0.0028452835837919,0.8710082940414674
Q14240,0.5441214557862987,0.0031579238867485,0.8374039024421065
Q96Q04,0.5970472618618545,0.0029623975906204,0.8276478365171308
Q9H425,0.5703418086435221,0.0022894548246155,0.8515741599636865
P03928,0.2724684012106018,0.0027261356408297,0.7433837963698263
Q15036,0.2964009067910003,0.0029225884755004,0.8256942866706903
Q96H86,0.3064745792836516,0.0027161380537633,0.722353335875898
Q8TCT9,0.5032755004814866,0.0028582963551126,0.8432428220902012
Q08188,0.303406341484941,0.0028275792140604,0.833518854995065
Q9H4H8,0.294350110246559,0.0028607945267705,0.7981574939047511
Q96GM8,0.5454678789349346,0.0029237066398113,0.7691082998930311
Q9ULT8,0.3070118848327293,0.0030384454223324,0.834628443107483
O75368,0.5203683443993057,0.0029542252375462,0.7723578889322805
Q9UDY2,0.5471630049667595,0.0030084680886146,0.8828211377023534
