node,biogrid_clustering_coefficient,string_clustering_coefficient,intact_clustering_coefficient
Q0VAA5,0.0,0.0983860955927995,0.0
A1E959,0.0,0.1242634985028494,0.0
A0A087X1G2,0.0,0.1905779436402122,0.0
P18433,0.0449735449735449,0.1517828352892655,0.0449735449735449
P51813,0.0333333333333333,0.2419870999751922,0.0333333333333333
Q8IW36,0.0263157894736842,0.2627490712597095,0.0263157894736842
P31751,0.0333333333333333,0.2044779498247662,0.0333333333333333
Q5BN46,0.0,0.284453781512605,0.0
Q53GI3,0.6,0.1413230875326338,0.6
P05166,0.1987480438184663,0.168893725295652,0.1987480438184663
Q9Y462,0.1809523809523809,0.1374730167296276,0.1809523809523809
P28906,0.0,0.2232606023442312,0.0
P14550,0.1225806451612903,0.178339755940912,0.1225806451612903
Q9Y3X0,0.1292929292929293,0.1080268332176729,0.1292929292929293
Q9Y366,0.2526315789473684,0.2484592409120711,0.2526315789473684
Q5VWG9,0.2258064516129032,0.1803536497081157,0.2258064516129032
P51692,0.0,0.2642191277532194,0.0
Q12805,0.0298719772403982,0.1382677368127387,0.0298719772403982
Q6ZMZ3,0.0328088751085749,0.1793647002627179,0.0328088751085749
Q86YB7,0.1758241758241758,0.1636157623064333,0.1758241758241758
Q7KZI7,0.1199023199023199,0.172047952047952,0.1199023199023199
Q9NQG7,0.0,0.1600656006560065,0.0
P39900,0.0,0.3254996503367809,0.0
Q12986,0.0,0.1709758440686598,0.0
Q9H4E5,0.0,0.2126357680618323,0.0
Q9NZR2,0.0125603864734299,0.1781776521163326,0.0125603864734299
Q7Z6J2,0.0,0.1140618487955322,0.0
Q6NXT6,0.3206349206349206,0.0790560911154948,0.3206349206349206
Q7L7V1,0.0086580086580086,0.2742301374600155,0.0086580086580086
Q6DKI7,0.0294117647058823,0.1263714842662211,0.0294117647058823
P56470,0.0,0.1374602756221516,0.0
Q02505,0.0,0.1661973032940774,0.0
P07311,0.0,0.0867079280872384,0.0
Q9H792,0.1101968851013811,0.1633340994407416,0.1101968851013811
Q04760,0.0789473684210526,0.1734923090654845,0.0789473684210526
Q8WXA8,0.0197808072707832,0.1305960264900662,0.0197808072707832
Q5TEA6,0.0,0.1573745313276415,0.0
Q8N8E2,0.0,0.1911109388925485,0.0
Q969V1,0.0,0.1809958868707458,0.0
Q9ULW6,0.0261437908496732,0.2211219633230325,0.0261437908496732
Q9Y6E2,0.0498338870431893,0.1717788881742772,0.0498338870431893
P28347,0.0454545454545454,0.2096385542168674,0.0454545454545454
Q5VYS4,0.0,0.1358149509803921,0.0
O75264,0.0,0.1222030981067125,0.0
Q8IV04,0.0,0.2385208669683712,0.0
P13716,0.0130718954248366,0.1778188286808976,0.0130718954248366
Q9H490,0.0831737346101231,0.1079905992949471,0.0831737346101231
P99999,0.0257558790593505,0.1626485288992071,0.0257558790593505
Q15848,0.0238095238095238,0.219632273617874,0.0238095238095238
Q8IWA0,0.1012145748987854,0.3679794118347909,0.1012145748987854
Q9H501,0.1146632566069906,0.2539907447882908,0.1146632566069906
Q9Y2Q0,0.0666666666666666,0.1307892931509167,0.0666666666666666
Q96CP6,0.1289915966386554,0.1091324200913242,0.1289915966386554
Q9UH62,0.1528973034997131,0.1081090197665789,0.1528973034997131
Q5TYW1,0.0,0.1550046648007463,0.0
Q9NX14,0.2706405035172158,0.2283454654917629,0.2706405035172158
P22914,0.0952380952380952,0.1754465809534645,0.0952380952380952
O00237,0.0,0.2711864406779661,0.0
P98066,0.0197628458498023,0.2252397764048249,0.0197628458498023
Q9UPI3,0.0,0.1489979885271548,0.0
O75427,0.3333333333333333,0.131312790586542,0.3333333333333333
P31213,0.0,0.1430823769982704,0.0
Q9Y5G9,0.1066666666666666,0.2078663418029933,0.1066666666666666
Q86VH4,0.0338461538461538,0.1622239091132453,0.0338461538461538
Q93086,0.0199430199430199,0.1434887249516036,0.0199430199430199
Q93088,0.0,0.1870525875728375,0.0
Q8N7L0,0.0,0.2189132706374085,0.0
A0A087X0W5,0.0,0.2246551697407248,0.0
Q6UXB1,0.0114772306553128,0.0985603543743078,0.0114772306553128
Q14527,0.073015873015873,0.1983193405470531,0.073015873015873
Q8TDM5,0.0476190476190476,0.1124316789552841,0.0476190476190476
Q16566,0.0285714285714285,0.1744869951640308,0.0285714285714285
Q8NBP5,0.0,0.2064891553517898,0.0
Q9P206,0.0844854070660522,0.0999260901699926,0.0844854070660522
Q9H251,0.0174165457184325,0.1310658182327163,0.0174165457184325
Q7Z3K6,0.3846153846153846,0.1276061901061901,0.3846153846153846
Q9HBH9,0.1428571428571428,0.1415522804177487,0.1428571428571428
Q9H3R0,0.1269230769230769,0.2660597139689982,0.1269230769230769
Q9NS98,0.0,0.2728554168344744,0.0
Q3MUY2,0.0,0.1831143416270617,0.0
P08100,0.0,0.1412994852058354,0.0
Q9GZS9,0.0423387096774193,0.1452909800175145,0.0423387096774193
P55268,0.0330246913580246,0.1955949195021452,0.0330246913580246
Q9BZX2,0.01,0.1316336497623381,0.01
P18283,0.0,0.2165296041252519,0.0
O75106,0.0666666666666666,0.1352179575576496,0.0666666666666666
Q7Z4H4,0.0,0.1591445726236254,0.0
Q9Y219,0.0527825588066551,0.2158287319577642,0.0527825588066551
Q86WZ6,0.0,0.1518560179977502,0.0
Q9H1D9,0.0641025641025641,0.2440675729971874,0.0641025641025641
Q93062,0.0380952380952381,0.1189710610932476,0.0380952380952381
Q7L8A9,0.0444444444444444,0.188989281601559,0.0444444444444444
P12109,0.0328638497652582,0.1832485273228182,0.0328638497652582
Q9GZQ6,0.0,0.1681791264544421,0.0
P43366,0.0,0.2006318053501814,0.0
Q9BYQ6,0.0,0.4194203339931983,0.0
Q86UF2,0.8333333333333334,0.2450090744101633,0.8333333333333334
Q96PX9,0.0476190476190476,0.1715469047922986,0.0476190476190476
Q7L4S7,0.0,0.133044302939981,0.0
Q96KD3,0.0,0.1842269716285464,0.0
Q9Y3A4,0.1229148375768217,0.3115549215406562,0.1229148375768217
Q03060,0.0,0.1743257832691741,0.0
Q9H8X2,0.0506738544474393,0.0750052377959354,0.0506738544474393
Q9NXK8,0.0454545454545454,0.1755248054092303,0.0454545454545454
Q07020,0.2460041438508213,0.303063330103175,0.2460041438508213
Q5T9C2,0.0,0.1000481927710843,0.0
O60779,0.0671328671328671,0.1525289649620217,0.0671328671328671
FAM106A,0.0,0.7752976190476191,0.0
O96008,0.0912311372837688,0.1820033071705848,0.0912311372837688
Q9BVC4,0.047519217330538,0.199101227170594,0.047519217330538
Q15109,0.0,0.3613255025453281,0.0
Q9NZN8,0.1839080459770115,0.180375634458605,0.1839080459770115
Q96LR5,0.0072463768115942,0.1794343334454246,0.0072463768115942
Q14232,0.0152394775036284,0.2078711007341032,0.0152394775036284
Q8TA86,0.0223619846261355,0.1890917161404871,0.0223619846261355
Q9BYV8,0.0571428571428571,0.131715407385636,0.0571428571428571
P54278,0.0,0.2265727351378074,0.0
P23381,0.0665024630541872,0.2009526805374556,0.0665024630541872
Q9H845,0.2091355772154735,0.1925858840519404,0.2091355772154735
Q53H82,0.1808566895822316,0.146973513472254,0.1808566895822316
Q5VYY1,0.0157894736842105,0.1360507549425971,0.0157894736842105
Q6UW56,0.0,0.1247798611830519,0.0
Q96M27,0.0394088669950738,0.1114460159208594,0.0394088669950738
Q07960,0.174771588564692,0.1942363329658006,0.174771588564692
Q9UFF9,0.2169312169312169,0.1870647102576239,0.2169312169312169
Q02241,0.0231729055258467,0.1554878448475525,0.0231729055258467
Q5SYE7,0.1045751633986928,0.0916271721958925,0.1045751633986928
Q71U36,0.0211059137233633,0.1803455032715054,0.0211059137233633
P57055,0.0244694132334581,0.1417132216014897,0.0244694132334581
Q96D70,0.0,0.2979391710717842,0.0
Q96M98,0.0,0.0961159342662232,0.0
Q96NL8,0.0,0.2958852005532503,0.0
Q4JDL3,0.0,0.1779221092787985,0.0
Q7Z5H3,0.0226244343891402,0.1422169549275952,0.0226244343891402
Q7Z6J6,0.0255102040816326,0.0900557413600891,0.0255102040816326
Q8NDX2,0.0,0.1806057094374372,0.0
O60902,0.0,0.2104348853117326,0.0
O75031,0.0043290043290043,0.1199088028441146,0.0043290043290043
Q8NB78,0.0109890109890109,0.2376387039502885,0.0109890109890109
Q6PEY0,0.0272536687631027,0.14366391184573,0.0272536687631027
P27658,0.0197444831591173,0.1479666731461434,0.0197444831591173
Q4VCS5,0.0523047528063052,0.1591033180276219,0.0523047528063052
P26885,0.1117021276595744,0.1584878828357719,0.1117021276595744
Q9H069,0.0,0.2033773861967694,0.0
Q96JT2,0.0,0.1040688716092736,0.0
Q8ND04,0.0164989939637826,0.2972222222222222,0.0164989939637826
Q8N468,0.0111695405813052,0.088868219676151,0.0111695405813052
Q8IUR7,0.0382648562863692,0.1071457814272847,0.0382648562863692
Q99944,0.0695652173913043,0.1133783623652091,0.0695652173913043
Q969S9,0.2160871386677838,0.2357509386733416,0.2160871386677838
Q8NF37,0.0901960784313725,0.1257616054158607,0.0901960784313725
P16471,0.0,0.1999895179112691,0.0
P51948,0.0238095238095238,0.2136921901627784,0.0238095238095238
P12110,0.0205231388329979,0.1858020497140592,0.0205231388329979
Q8NH40,0.0,0.1993355481727574,0.0
O43283,0.0333333333333333,0.2053698809551652,0.0333333333333333
Q9BXA6,0.0398293029871977,0.1810126072421154,0.0398293029871977
Q9H7Z3,0.0,0.1645792563600782,0.0
Q9C0H2,0.02843315184513,0.103384207033842,0.02843315184513
O14626,0.0,0.1194368213816967,0.0
Q2M2Z5,0.2,0.1517094017094017,0.2
Q6AI14,0.0,0.1177406523468576,0.0
O75581,0.0103641456582633,0.2600637540838326,0.0103641456582633
Q9UL18,0.1583333333333333,0.1822048778130859,0.1583333333333333
Q15648,0.2522448979591837,0.2162681720456328,0.2522448979591837
Q9UDY2,0.0311518546812664,0.1930765279917822,0.0311518546812664
O95025,1.0,0.2884350102017802,1.0
P78347,0.0542635658914728,0.1571233370719232,0.0542635658914728
P16109,0.0,0.2873667968561647,0.0
Q96E40,0.0,0.1374010246856078,0.0
Q86X40,0.0,0.2287926206555756,0.0
Q9UMX3,0.0,0.1782339524275008,0.0
O75830,0.0,0.1554624515965213,0.0
Q8NEZ4,0.6047619047619047,0.2039054533080613,0.6047619047619047
Q6MZM0,0.0242966751918158,0.0879957162328811,0.0242966751918158
Q8TF64,0.0,0.1451124632942814,0.0
O15539,0.0,0.1876964826617488,0.0
Q9BYJ0,1.0,0.1450910462604163,1.0
P17861,0.3333333333333333,0.2120754355794009,0.3333333333333333
Q8N1B3,0.0,0.1384159881569208,0.0
P57679,0.0,0.2615027305253907,0.0
P51522,0.0,0.1141331794242839,0.0
Q8IYA8,0.0,0.1697014925373134,0.0
Q9NP59,0.0,0.1335502620532055,0.0
Q15041,0.0727272727272727,0.115601099939847,0.0727272727272727
Q9NR61,0.0,0.2796753114613245,0.0
P18827,0.0359183673469387,0.2512699095469011,0.0359183673469387
Q9Y2U8,0.0983994773803691,0.1387777788806066,0.0983994773803691
P15408,0.0364372469635627,0.2393094121661758,0.0364372469635627
Q9Y225,0.0,0.249398189131684,0.0
Q9NUU7,0.0279569892473118,0.3014152838293007,0.0279569892473118
Q9Y2K3,0.0,0.2291274822308895,0.0
Q96LB4,0.0,0.1424815736350406,0.0
Q9NSI2,0.0510132774283717,0.2857745884339384,0.0510132774283717
Q8IXM3,0.4618919188892219,0.2701694819341878,0.4618919188892219
Q9P225,0.0,0.1582871170106373,0.0
Q96A73,0.1,0.0986804360298336,0.1
Q8NFW8,0.0351020408163265,0.150546265328874,0.0351020408163265
A8MZ36,0.0,0.2488085467373837,0.0
Q92622,0.106060606060606,0.1486166790398416,0.106060606060606
Q9NR83,0.0,0.1226036803076078,0.0
P23284,0.1330593071051086,0.1922558600369205,0.1330593071051086
Q9Y2I7,0.1538461538461538,0.1725342230451668,0.1538461538461538
O15034,0.0,0.3253966064284729,0.0
P16219,0.0380952380952381,0.1879779043973728,0.0380952380952381
Q8N819,0.0,0.206782579897334,0.0
Q9UPY3,0.0528820729772607,0.1601577229859327,0.0528820729772607
P01008,0.0666666666666666,0.1798811817597944,0.0666666666666666
Q9ULV0,0.0211640211640211,0.174551893843571,0.0211640211640211
Q70Z53,0.0105263157894736,0.0989254108723135,0.0105263157894736
P35414,0.0102010050251256,0.1925461595644224,0.0102010050251256
P02814,0.0897435897435897,0.1151742993848257,0.0897435897435897
P34896,0.032183908045977,0.193286136246425,0.032183908045977
Q13255,0.0,0.2466517894297638,0.0
Q8NEG2,0.0,0.1544156530936012,0.0
O75995,0.0,0.210101791492533,0.0
O60240,0.0,0.2185634800202326,0.0
Q6PDB4,0.0,0.1905281007751938,0.0
A5D8W1,0.0,0.1297473425564873,0.0
Q9NVX0,0.3201970443349753,0.133505289277785,0.3201970443349753
P59533,0.0,0.1718842560947824,0.0
Q9NVE5,0.0,0.2625942946327929,0.0
Q96AE4,0.0579234972677595,0.2509592083248929,0.0579234972677595
Q9Y6N7,0.1721194879089616,0.1518620084334887,0.1721194879089616
P45452,0.0549450549450549,0.3347107350271269,0.0549450549450549
Q5TEZ5,0.0,0.1349206349206349,0.0
O95365,0.3333333333333333,0.2166560321399031,0.3333333333333333
P51946,0.023391812865497,0.2070232865305653,0.023391812865497
Q9H6I2,0.0,0.2576926292905221,0.0
P40197,0.0181704260651629,0.1765758124412111,0.0181704260651629
P17844,0.1076830006049606,0.218617248413148,0.1076830006049606
P57052,0.0776487663280116,0.1505786898938074,0.0776487663280116
Q3LI70,0.0555555555555555,0.7886894388288602,0.0555555555555555
Q5T7P3,0.0,0.291828058573453,0.0
O60669,0.0,0.1802728941957757,0.0
Q14320,0.0551724137931034,0.1224690792487402,0.0551724137931034
Q969X1,0.0,0.0882516317178169,0.0
Q9UFB7,0.1750967741935483,0.1366934652648938,0.1750967741935483
Q8NHS4,0.0,0.187862359295007,0.0
UBBP4,0.0,0.1702601496217193,0.0
O14638,0.0,0.1000982248640547,0.0
Q00G26,0.0,0.2992702612103865,0.0
Q96NG5,0.1111111111111111,0.1673175745118191,0.1111111111111111
Q08116,0.1,0.2009514896991098,0.1
Q92664,0.0,0.1516997708174178,0.0
P78363,0.0,0.1159430513974806,0.0
Q9Y2P4,0.0093537414965986,0.2078602315525178,0.0093537414965986
A8MYJ7,0.0,0.1250854408749145,0.0
Q5XKK7,0.0380952380952381,0.1499389499389499,0.0380952380952381
P48664,0.0,0.1701859354457889,0.0
Q8N335,0.0246598639455782,0.1618340499067887,0.0246598639455782
A6NCC3,0.0,0.1917057902973395,0.0
P04844,0.0786942977109576,0.1798521057832352,0.0786942977109576
Q8WWB5,0.0,0.1572398190045248,0.0
Q99741,0.0135265700483091,0.1987350129589177,0.0135265700483091
Q15759,0.0,0.1690637466125221,0.0
Q7Z692,0.0,0.0972477064220183,0.0
Q9UF02,0.0192307692307692,0.2159825665581855,0.0192307692307692
O95619,0.131578947368421,0.2179788530325065,0.131578947368421
Q14183,0.0444444444444444,0.212405318078288,0.0444444444444444
Q13324,0.0,0.2302927638896018,0.0
Q2NKX9,0.0,0.1362593230063109,0.0
Q5T2E6,0.0,0.1069305091044221,0.0
P31268,0.0416666666666666,0.2781396255850234,0.0416666666666666
Q9Y5Q3,0.1,0.2003126039241769,0.1
Q8TF39,0.1816168327796234,0.1316097059236056,0.1816168327796234
Q9Y215,0.082010582010582,0.1534488123638626,0.082010582010582
Q9BUY7,0.0888888888888888,0.2060783647585074,0.0888888888888888
Q9Y5W8,0.2181818181818181,0.1100082712985938,0.2181818181818181
P25325,0.2506122448979592,0.1756106616338969,0.2506122448979592
Q86UD4,0.0,0.1392325959255093,0.0
Q9H0A9,0.0,0.0767277344458552,0.0
Q7Z6V5,0.0666666666666666,0.1279945071047585,0.0666666666666666
P58166,0.0243589743589743,0.1312742700992377,0.0243589743589743
O43318,0.0468826947700187,0.2010848516186594,0.0468826947700187
Q86YJ6,0.0,0.2093924286260561,0.0
Q9BWT6,0.0079365079365079,0.3332082663331546,0.0079365079365079
O60861,0.0,0.1455344056101484,0.0
Q9H3P2,0.0095238095238095,0.214868290071355,0.0095238095238095
Q8IY67,0.0664160401002506,0.230566037735849,0.0664160401002506
Q8IVL0,0.0888888888888888,0.0975548589341692,0.0888888888888888
Q14669,0.0495192307692307,0.1393606248144683,0.0495192307692307
Q6UWH6,0.0,0.0922194922194922,0.0
Q6ZRK6,0.0,0.2222618199097172,0.0
Q96A56,0.1,0.1920552677029361,0.1
Q16602,0.0,0.1910089153557536,0.0
Q6NSJ2,0.0040485829959514,0.112490761271249,0.0040485829959514
Q9P2H0,0.0096045197740113,0.1382008943928448,0.0096045197740113
Q5W5X9,0.0,0.1132748516725512,0.0
Q9H0E2,0.03,0.2221328987868912,0.03
Q9BYD6,0.3529235382308845,0.2795685705341643,0.3529235382308845
Q6ZMN7,0.0,0.1310343344871326,0.0
Q6ZMH5,0.0129509713228492,0.1257807308970099,0.0129509713228492
Q9UPR5,0.0,0.2561344537815126,0.0
Q9UK33,0.0,0.2079232283464566,0.0
Q9NQZ5,0.0395256916996047,0.1093508589876628,0.0395256916996047
Q8N108,0.201058201058201,0.1593692022263451,0.201058201058201
Q5JS13,0.0,0.1923853555002872,0.0
Q9BV44,0.0168350168350168,0.1935599489613052,0.0168350168350168
O94979,0.1299117882919005,0.1554348956708065,0.1299117882919005
Q8WXD5,0.1742424242424242,0.2611009788960435,0.1742424242424242
O95450,0.0204081632653061,0.1532985219425897,0.0204081632653061
Q6ZNC8,0.0,0.1226411582982841,0.0
Q9ULJ3,0.0158730158730158,0.1505617977528089,0.0158730158730158
Q9GZP7,0.0,0.1530750934420659,0.0
Q9NUJ7,0.0,0.1319796954314721,0.0
Q5TA76,0.0,0.1906086387434555,0.0
P0CI25,0.1,0.483239048108841,0.1
Q5JPI3,0.2179487179487179,0.0829037800687285,0.2179487179487179
Q96EL2,0.2161681737383105,0.2817226890756302,0.2161681737383105
P0C024,0.0,0.1960473080805031,0.0
Q8N9S9,0.0,0.1720815892631718,0.0
Q5GFL6,0.0436781609195402,0.0983435047951176,0.0436781609195402
Q8N1G1,0.0,0.1920851174257168,0.0
Q8WVI7,0.0,0.0949572885092312,0.0
P61962,0.0483762597984322,0.1186799388373011,0.0483762597984322
Q7Z745,0.0,0.1023115577889447,0.0
Q96AP4,0.0,0.1406385987815491,0.0
P15848,0.0365591397849462,0.1289412342043921,0.0365591397849462
D6RA61,0.0,0.4975198412698413,0.0
Q13018,0.0,0.1142263475182152,0.0
A6NL88,0.0,0.4467134831460674,0.0
P53621,0.1031207598371777,0.1866945747709554,0.1031207598371777
Q9BZE3,0.0,0.3151437639145469,0.0
O95897,0.0221518987341772,0.1527188433129027,0.0221518987341772
P12724,0.0757575757575757,0.3867700585535686,0.0757575757575757
Q8TE82,0.0,0.1284233496999454,0.0
Q96A23,0.1196581196581196,0.2081230769230769,0.1196581196581196
Q8NGF8,0.0,0.3445134575569358,0.0
Q99684,0.0,0.2233352802665461,0.0
Q9Y3Y2,0.0466200466200466,0.4001710562724825,0.0466200466200466
A6NMS7,0.0,0.1585860259596796,0.0
O95456,0.0474308300395256,0.2327865704363968,0.0474308300395256
Q9NRY4,0.0251207729468599,0.2259427129089019,0.0251207729468599
Q9UET6,0.1370967741935483,0.2511135681566893,0.1370967741935483
Q9BXT8,0.0,0.1485497315666502,0.0
Q8IWE4,0.0,0.2171582956860661,0.0
O95478,0.3569831441348469,0.3167276479969978,0.3569831441348469
Q14653,0.0196078431372549,0.2513987104910229,0.0196078431372549
Q38SD2,0.0095238095238095,0.1490825000609924,0.0095238095238095
P35606,0.1029900332225913,0.1855234723094497,0.1029900332225913
Q92917,0.0632411067193675,0.1753658568088761,0.0632411067193675
P18077,0.0849458119433109,0.3247472914348315,0.0849458119433109
Q9NYJ8,0.0227920227920227,0.252810463331628,0.0227920227920227
O15127,0.0866416978776529,0.1097648423494674,0.0866416978776529
Q6UWF3,0.0,0.1297408473879062,0.0
Q15361,0.4527750730282376,0.2013368603047355,0.4527750730282376
P01023,0.019047619047619,0.1977033203641446,0.019047619047619
Q7L2E3,0.2174174645529221,0.2503040230312958,0.2174174645529221
Q13617,0.0336463223787167,0.1896415610807027,0.0336463223787167
Q9Y5B6,0.1411764705882353,0.1538975876644708,0.1411764705882353
Q9H310,0.0,0.1669303952020942,0.0
P49748,0.0943738656987295,0.1885627699429689,0.0943738656987295
Q8WXH4,0.0,0.166931450426596,0.0
P08887,0.0727272727272727,0.3701969046268535,0.0727272727272727
P21964,0.1461538461538461,0.1465648833985279,0.1461538461538461
O00303,0.0462745098039215,0.2221350411829298,0.0462745098039215
Q9Y2P5,0.0,0.2010863092926562,0.0
Q01973,0.0883116883116883,0.2214697256650604,0.0883116883116883
Q6ZV29,0.2,0.1275852678264148,0.2
Q14863,0.0,0.1794398784170216,0.0
Q5H9R4,0.6,0.2477718360071301,0.6
O00744,0.0292397660818713,0.3431107341265292,0.0292397660818713
Q8NEX5,0.0,0.2789915966386554,0.0
Q99727,0.0,0.3909470752089136,0.0
Q9NXB9,0.2278368794326241,0.1093124456048738,0.2278368794326241
Q6ZT89,0.0588235294117647,0.1244589190749062,0.0588235294117647
Q96PZ0,0.0183467326324469,0.2958403050995644,0.0183467326324469
P06028,0.0171428571428571,0.1470911949685534,0.0171428571428571
Q9P000,0.3238095238095238,0.2766299936566833,0.3238095238095238
Q14493,0.0441176470588235,0.2641862437412774,0.0441176470588235
P08311,0.0205686630369026,0.2505953605974186,0.0205686630369026
O60674,0.019047619047619,0.2071202412621126,0.019047619047619
Q96NY8,0.0073529411764705,0.1426765241615772,0.0073529411764705
P35398,0.0,0.1679495304488102,0.0
Q04727,0.1455026455026455,0.161662726637978,0.1455026455026455
Q7LFL8,0.0,0.094448160535117,0.0
P26842,0.0382513661202185,0.3609442984534528,0.0382513661202185
Q9NP08,0.0,0.1611409891384582,0.0
P33151,0.0117088607594936,0.2431215320343248,0.0117088607594936
Q6ZS27,0.0,0.1845150431306543,0.0
Q5T681,0.0,0.2372960372960373,0.0
P60900,0.0341394025604551,0.2178680510874951,0.0341394025604551
A8MT70,0.003076923076923,0.1132911392405063,0.003076923076923
Q06330,0.0147058823529411,0.1703874743669532,0.0147058823529411
Q9Y2K2,0.0231729055258467,0.1221191506905792,0.0231729055258467
Q9H063,0.0,0.1336721688093027,0.0
P19525,0.1461852067559697,0.2122795827650158,0.1461852067559697
O43173,0.0461538461538461,0.3135697920460255,0.0461538461538461
Q8IUD2,0.0347222222222222,0.1417094190998009,0.0347222222222222
Q6AI39,0.3333333333333333,0.4041471048513302,0.3333333333333333
Q8N966,0.0,0.5022229035719761,0.0
Q14159,0.5,0.1733502917851264,0.5
Q5VYV7,0.0263157894736842,0.1047651563185875,0.0263157894736842
Q53HV7,0.0,0.2649964463397299,0.0
Q9Y2G5,0.1666666666666666,0.1180776800758959,0.1666666666666666
Q8TBE9,0.1,0.1387806955089277,0.1
P18669,0.2889423076923076,0.2546836286002487,0.2889423076923076
Q07325,0.6405228758169934,0.3713319165729311,0.6405228758169934
Q5U3C3,0.0473484848484848,0.221377984147085,0.0473484848484848
Q9Y2S2,0.0075075075075075,0.1425654065436341,0.0075075075075075
Q96AD5,0.0043290043290043,0.184292932726078,0.0043290043290043
Q9NX20,0.3223140495867768,0.2558314489413275,0.3223140495867768
Q9H0C2,0.0,0.1825288066240759,0.0
Q3ZCX4,0.0,0.150663544106167,0.0
Q5JWR5,0.1,0.1410562000105937,0.1
Q8NGS5,0.0,0.2619607843137255,0.0
Q8NA23,0.0,0.2577265706435572,0.0
Q6P1K8,0.4242424242424242,0.1508586747088883,0.4242424242424242
Q8N387,0.0,0.1072709917382574,0.0
A6NNP5,0.0,0.1743589743589743,0.0
P16112,0.0,0.2282148177690185,0.0
Q15070,0.2195690157251019,0.205895446173721,0.2195690157251019
P35326,0.0,0.1725578769057029,0.0
Q96RQ9,0.0,0.1456559439530059,0.0
Q9BXG8,0.0,0.0995344567569339,0.0
Q6J272,0.0,0.1975483870967742,0.0
O94805,0.0367231638418079,0.1798381629025862,0.0367231638418079
A6NLX3,0.0,0.3712719298245614,0.0
Q9Y2Q9,0.3381136238279095,0.375250986228238,0.3381136238279095
P17040,0.1022793687901811,0.1315705453806635,0.1022793687901811
Q5VUJ9,0.0,0.1783358870161881,0.0
Q9NXH3,0.0,0.1062728121551651,0.0
Q9BVC6,0.2348178137651821,0.0757105561302398,0.2348178137651821
Q96IV0,0.034090909090909,0.1476030277544154,0.034090909090909
P51157,0.0,0.1104450536458487,0.0
P35908,0.02843315184513,0.1803220035778175,0.02843315184513
Q5T1N1,0.0476190476190476,0.1140929535232383,0.0476190476190476
O76082,0.1142857142857142,0.1646159744408945,0.1142857142857142
Q08830,0.0068410462776659,0.1114494123419023,0.0068410462776659
Q9NR23,0.0181818181818181,0.2223282442748091,0.0181818181818181
Q7Z602,0.0380952380952381,0.1393483709273183,0.0380952380952381
Q8IVF5,0.0,0.2029790333399546,0.0
Q76NI1,0.0219780219780219,0.3562296657793552,0.0219780219780219
Q15735,0.0,0.1455927667423685,0.0
Q02363,0.0166666666666666,0.2751407133182127,0.0166666666666666
P22694,0.0575438596491228,0.0687670917629397,0.0575438596491228
Q86SE8,0.0357142857142857,0.1637259693711306,0.0357142857142857
Q9NV88,0.1428571428571428,0.2424173709887995,0.1428571428571428
Q9HCX4,0.0,0.1716138409078204,0.0
Q96EU6,0.0102564102564102,0.3925675799337469,0.0102564102564102
Q01543,0.0,0.218708959376739,0.0
Q8N4H5,0.2644688644688645,0.2574962518740629,0.2644688644688645
P00749,0.0227920227920227,0.2677400308762258,0.0227920227920227
Q96S65,0.0256410256410256,0.1007977207977208,0.0256410256410256
P42857,0.3333333333333333,0.1388267323040203,0.3333333333333333
Q6UXX5,0.0,0.1201775349948787,0.0
O75223,0.1428571428571428,0.1059211940065248,0.1428571428571428
Q5TYW2,0.1904761904761904,0.1942767845622285,0.1904761904761904
O14519,0.4183307731694828,0.1360281458192978,0.4183307731694828
M0R2M9,0.0,0.1410526315789473,0.0
O43739,0.0769230769230769,0.2280037400654511,0.0769230769230769
Q6P0N0,0.0285714285714285,0.419002493765586,0.0285714285714285
P06850,0.0714285714285714,0.2363529540361807,0.0714285714285714
Q8N7P3,0.0,0.1994357256215835,0.0
Q86TY3,0.0,0.130281690140845,0.0
A5YM72,0.0,0.1925441283164118,0.0
P59538,0.0,0.3149122807017543,0.0
Q15293,0.1040574645699864,0.1185216960897541,0.1040574645699864
P34972,0.0,0.1977404830126893,0.0
Q86Y01,0.0,0.1594023239285301,0.0
Q9H4I9,0.1052631578947368,0.1657004559013902,0.1052631578947368
P35125,0.0,0.1565117745428626,0.0
Q9BQP7,0.1781609195402299,0.2187289467774534,0.1781609195402299
P47985,0.0945216784104615,0.1894382488875839,0.0945216784104615
Q96AP7,0.0,0.257233344644271,0.0
P51513,0.1666666666666666,0.1888752539870972,0.1666666666666666
Q9H1V8,0.0,0.2597940224444744,0.0
Q9BZI1,0.0,0.2525095395742757,0.0
Q8TB05,0.0,0.1710974778459441,0.0
Q9UIJ5,0.0,0.1075036075036075,0.0
Q13239,0.0,0.2983771444876413,0.0
P83111,0.2005842259006816,0.1133640552995391,0.2005842259006816
Q969Z4,0.0894479385045422,0.1084173639419294,0.0894479385045422
P82932,0.4700280112044818,0.2298336947606426,0.4700280112044818
P50219,0.0,0.2710053086522694,0.0
Q9UHG2,0.0,0.3471333886406009,0.0
Q8NBN7,0.0162337662337662,0.129246655562445,0.0162337662337662
O15037,0.0,0.1370532596965657,0.0
Q9H299,0.1269841269841269,0.1347297002894401,0.1269841269841269
Q8WYK1,0.0,0.178991061960309,0.0
Q67FW5,0.0,0.1339472775411534,0.0
O75365,0.0064687975646879,0.1275015733165513,0.0064687975646879
